PeriodEnd,PeriodStart,Period,AirTemp,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2019-06-07T05:00:00Z,2019-06-07T04:00:00Z,PT60M,24.9,58.3,22.2,0,0,0,0,60.4,85.2,1007.5,5,2.8,104
2019-06-07T06:00:00Z,2019-06-07T05:00:00Z,PT60M,24.9,37.9,22.2,5,0,0,5,60.0,85.0,1007.9,12,2.0,91
2019-06-07T07:00:00Z,2019-06-07T06:00:00Z,PT60M,25.0,24.4,22.2,89,6,2,91,59.8,84.5,1008.3,32,1.5,77
2019-06-07T08:00:00Z,2019-06-07T07:00:00Z,PT60M,25.1,24.4,22.2,228,42,22,250,59.6,83.7,1008.4,36,1.5,63
2019-06-07T09:00:00Z,2019-06-07T08:00:00Z,PT60M,25.3,47.0,22.3,254,36,20,275,59.6,83.0,1008.5,40,1.3,49
2019-06-07T10:00:00Z,2019-06-07T09:00:00Z,PT60M,25.8,49.5,22.3,352,14,12,364,59.7,81.3,1008.6,50,1.1,36
2019-06-07T11:00:00Z,2019-06-07T10:00:00Z,PT60M,26.3,21.5,22.4,484,186,173,657,59.8,79.0,1008.8,67,0.8,24
2019-06-07T12:00:00Z,2019-06-07T11:00:00Z,PT60M,26.1,0.2,22.4,241,680,651,892,59.8,80.3,1008.7,25,0.5,17
2019-06-07T13:00:00Z,2019-06-07T12:00:00Z,PT60M,25.7,6.8,22.5,313,548,516,829,59.7,82.4,1008.4,344,0.9,20
2019-06-07T14:00:00Z,2019-06-07T13:00:00Z,PT60M,26.0,17.6,22.4,411,294,256,667,59.4,81.0,1008.0,349,0.9,30
2019-06-07T15:00:00Z,2019-06-07T14:00:00Z,PT60M,26.4,30.8,22.3,414,62,47,461,59.3,78.7,1007.7,8,0.7,43
2019-06-07T16:00:00Z,2019-06-07T15:00:00Z,PT60M,26.6,40.1,22.3,284,0,0,284,59.2,77.3,1007.6,24,0.6,57
2019-06-07T17:00:00Z,2019-06-07T16:00:00Z,PT60M,26.6,41.5,22.2,148,0,0,148,59.2,77.3,1007.7,27,0.3,70
2019-06-07T18:00:00Z,2019-06-07T17:00:00Z,PT60M,26.8,33.8,22.3,40,0,0,40,59.4,76.6,1007.9,255,1.2,84
2019-06-07T19:00:00Z,2019-06-07T18:00:00Z,PT60M,27.1,48.9,22.3,0,0,0,0,59.4,75.0,1008.1,243,2.6,98
2019-06-07T20:00:00Z,2019-06-07T19:00:00Z,PT60M,27.3,69.1,22.3,0,0,0,0,58.9,74.2,1008.3,232,2.8,111
2019-06-07T21:00:00Z,2019-06-07T20:00:00Z,PT60M,27.4,71.9,22.4,0,0,0,0,58.6,74.5,1008.8,227,3.2,124
2019-06-07T22:00:00Z,2019-06-07T21:00:00Z,PT60M,27.4,61.6,22.7,0,0,0,0,58.6,75.4,1009.4,226,3.5,136
2019-06-07T23:00:00Z,2019-06-07T22:00:00Z,PT60M,27.5,58.4,22.9,0,0,0,0,58.7,76.1,1009.8,227,3.8,145
2019-06-08T00:00:00Z,2019-06-07T23:00:00Z,PT60M,27.4,60.8,23.0,0,0,0,0,56.7,76.9,1009.5,235,4.0,150
2019-06-08T01:00:00Z,2019-06-08T00:00:00Z,PT60M,27.2,59.2,23.0,0,0,0,0,54.6,78.2,1008.8,246,3.9,148
2019-06-08T02:00:00Z,2019-06-08T01:00:00Z,PT60M,26.9,54.3,23.0,0,0,0,0,54.9,79.2,1008.4,256,3.5,141
2019-06-08T03:00:00Z,2019-06-08T02:00:00Z,PT60M,26.7,60.3,23.0,0,0,0,0,55.7,80.1,1008.4,272,3.0,130
2019-06-08T04:00:00Z,2019-06-08T03:00:00Z,PT60M,26.3,66.5,22.9,0,0,0,0,56.3,81.6,1008.7,293,2.7,118
2019-06-08T05:00:00Z,2019-06-08T04:00:00Z,PT60M,26.0,61.1,22.9,0,0,0,0,56.7,83.2,1009.0,312,2.5,104
2019-06-08T06:00:00Z,2019-06-08T05:00:00Z,PT60M,25.7,44.8,22.8,8,0,0,8,56.9,84.0,1009.3,317,2.6,91
2019-06-08T07:00:00Z,2019-06-08T06:00:00Z,PT60M,25.9,15.8,22.8,98,116,32,130,57.0,82.9,1009.7,317,2.7,77
2019-06-08T08:00:00Z,2019-06-08T07:00:00Z,PT60M,26.4,7.3,22.7,147,431,200,348,57.0,80.2,1010.2,318,2.6,63
2019-06-08T09:00:00Z,2019-06-08T08:00:00Z,PT60M,27.1,2.0,22.6,147,654,427,574,57.1,76.2,1010.4,315,2.4,50
2019-06-08T10:00:00Z,2019-06-08T09:00:00Z,PT60M,28.5,8.1,22.3,261,538,433,694,57.3,69.0,1010.4,296,2.1,36
2019-06-08T11:00:00Z,2019-06-08T10:00:00Z,PT60M,30.2,12.8,22.0,288,522,469,757,57.6,61.8,1010.2,263,2.2,24
2019-06-08T12:00:00Z,2019-06-08T11:00:00Z,PT60M,31.0,56.3,21.9,401,3,3,404,56.8,58.5,1009.7,234,2.6,17
2019-06-08T13:00:00Z,2019-06-08T12:00:00Z,PT60M,31.3,32.2,21.9,566,50,47,613,55.9,57.6,1008.9,218,3.4,20
2019-06-08T14:00:00Z,2019-06-08T13:00:00Z,PT60M,31.6,11.4,22.2,323,465,402,724,56.1,57.5,1008.3,213,4.2,30
2019-06-08T15:00:00Z,2019-06-08T14:00:00Z,PT60M,31.5,18.2,22.5,350,274,196,546,56.5,59.0,1007.9,210,4.8,43
2019-06-08T16:00:00Z,2019-06-08T15:00:00Z,PT60M,30.9,6.6,23.0,186,473,258,443,57.0,62.8,1007.9,209,5.3,57
2019-06-08T17:00:00Z,2019-06-08T16:00:00Z,PT60M,30.0,0.1,23.5,90,480,166,256,57.4,68.0,1008.0,210,5.4,70
2019-06-08T18:00:00Z,2019-06-08T17:00:00Z,PT60M,29.0,11.9,23.5,34,128,23,57,56.6,72.0,1008.4,214,4.5,84
2019-06-08T19:00:00Z,2019-06-08T18:00:00Z,PT60M,28.5,41.1,23.3,0,0,0,0,55.8,73.1,1008.9,217,4.1,98
2019-06-08T20:00:00Z,2019-06-08T19:00:00Z,PT60M,28.5,45.5,23.4,0,0,0,0,56.1,73.9,1009.4,214,4.2,111
2019-06-08T21:00:00Z,2019-06-08T20:00:00Z,PT60M,28.4,38.5,23.6,0,0,0,0,56.6,75.5,1010.0,212,4.1,124
2019-06-08T22:00:00Z,2019-06-08T21:00:00Z,PT60M,28.3,42.5,23.8,0,0,0,0,57.0,76.7,1010.4,212,4.1,136
2019-06-08T23:00:00Z,2019-06-08T22:00:00Z,PT60M,28.2,54.6,23.9,0,0,0,0,57.3,77.8,1010.5,210,4.1,145
2019-06-09T00:00:00Z,2019-06-08T23:00:00Z,PT60M,28.0,46.3,23.9,0,0,0,0,58.0,78.7,1010.4,210,4.0,150
2019-06-09T01:00:00Z,2019-06-09T00:00:00Z,PT60M,27.7,59.8,23.9,0,0,0,0,58.7,79.7,1010.0,210,4.0,148
2019-06-09T02:00:00Z,2019-06-09T01:00:00Z,PT60M,27.6,60.3,23.9,0,0,0,0,59.1,80.6,1009.6,209,4.3,141
2019-06-09T03:00:00Z,2019-06-09T02:00:00Z,PT60M,27.4,64.1,23.8,0,0,0,0,59.3,81.0,1009.3,209,4.6,130
2019-06-09T04:00:00Z,2019-06-09T03:00:00Z,PT60M,27.3,56.5,23.7,0,0,0,0,59.4,80.9,1009.2,210,4.6,118
2019-06-09T05:00:00Z,2019-06-09T04:00:00Z,PT60M,27.2,51.6,23.5,0,0,0,0,59.2,80.4,1009.3,212,4.2,104
2019-06-09T06:00:00Z,2019-06-09T05:00:00Z,PT60M,27.2,47.3,23.4,7,0,0,7,58.8,79.6,1009.5,217,3.6,91
2019-06-09T07:00:00Z,2019-06-09T06:00:00Z,PT60M,27.5,42.4,23.2,84,0,0,84,58.5,77.7,1009.8,220,3.1,77
2019-06-09T08:00:00Z,2019-06-09T07:00:00Z,PT60M,28.1,56.9,23.1,162,7,4,166,58.4,74.7,1010.1,216,3.0,63
2019-06-09T09:00:00Z,2019-06-09T08:00:00Z,PT60M,28.9,35.4,23.0,346,39,24,370,58.0,70.7,1010.2,211,3.2,50
2019-06-09T10:00:00Z,2019-06-09T09:00:00Z,PT60M,29.8,29.5,22.9,467,78,63,529,57.8,66.5,1010.0,209,3.8,36
2019-06-09T11:00:00Z,2019-06-09T10:00:00Z,PT60M,30.4,49.9,23.0,430,2,2,432,57.6,64.6,1009.6,211,4.6,24
2019-06-09T12:00:00Z,2019-06-09T11:00:00Z,PT60M,30.3,69.4,23.1,280,0,0,280,58.1,65.3,1009.3,217,5.1,17
2019-06-09T13:00:00Z,2019-06-09T12:00:00Z,PT60M,30.1,54.1,23.0,406,0,0,406,58.8,66.0,1009.1,223,5.3,20
2019-06-09T14:00:00Z,2019-06-09T13:00:00Z,PT60M,30.0,40.6,23.0,463,13,11,474,58.9,66.1,1008.6,222,5.4,30
2019-06-09T15:00:00Z,2019-06-09T14:00:00Z,PT60M,29.9,53.1,23.0,303,0,0,303,59.1,66.6,1008.1,219,5.3,43
2019-06-09T16:00:00Z,2019-06-09T15:00:00Z,PT60M,29.6,39.4,23.1,276,4,2,278,59.3,67.9,1007.9,216,5.0,57
2019-06-09T17:00:00Z,2019-06-09T16:00:00Z,PT60M,29.1,31.3,23.0,163,35,13,176,59.5,69.8,1007.9,214,4.7,70
2019-06-09T18:00:00Z,2019-06-09T17:00:00Z,PT60M,28.3,33.3,22.9,35,0,0,35,59.4,72.2,1008.3,222,4.4,84
2019-06-09T19:00:00Z,2019-06-09T18:00:00Z,PT60M,27.8,36.7,22.7,0,0,0,0,59.3,74.1,1008.8,230,4.1,98
2019-06-09T20:00:00Z,2019-06-09T19:00:00Z,PT60M,27.6,28.1,22.7,0,0,0,0,59.5,74.5,1009.3,230,3.8,111
2019-06-09T21:00:00Z,2019-06-09T20:00:00Z,PT60M,27.5,36.7,22.7,0,0,0,0,59.5,74.9,1009.6,230,3.7,124
2019-06-09T22:00:00Z,2019-06-09T21:00:00Z,PT60M,27.5,44.9,22.7,0,0,0,0,59.5,75.3,1009.7,229,3.6,136
2019-06-09T23:00:00Z,2019-06-09T22:00:00Z,PT60M,27.4,46.1,22.8,0,0,0,0,59.6,75.9,1009.8,227,3.4,145
2019-06-10T00:00:00Z,2019-06-09T23:00:00Z,PT60M,27.1,46.2,22.8,0,0,0,0,59.7,77.3,1009.6,223,3.2,150
2019-06-10T01:00:00Z,2019-06-10T00:00:00Z,PT60M,26.8,45.4,22.9,0,0,0,0,59.8,78.9,1009.3,221,3.1,148
2019-06-10T02:00:00Z,2019-06-10T01:00:00Z,PT60M,26.7,45.1,22.8,0,0,0,0,60.1,79.4,1008.9,222,3.0,141
2019-06-10T03:00:00Z,2019-06-10T02:00:00Z,PT60M,26.5,42.4,22.7,0,0,0,0,60.3,79.7,1008.6,224,2.9,130
2019-06-10T04:00:00Z,2019-06-10T03:00:00Z,PT60M,26.5,54.3,22.7,0,0,0,0,60.4,79.9,1008.4,224,2.7,118
2019-06-10T05:00:00Z,2019-06-10T04:00:00Z,PT60M,26.4,55.9,22.6,0,0,0,0,60.7,79.7,1008.4,222,2.7,104
2019-06-10T06:00:00Z,2019-06-10T05:00:00Z,PT60M,26.5,38.9,22.6,6,0,0,6,60.7,78.9,1008.7,218,2.6,91
2019-06-10T07:00:00Z,2019-06-10T06:00:00Z,PT60M,26.7,62.2,22.5,51,0,0,51,60.7,77.8,1009.1,215,2.6,77
2019-06-10T08:00:00Z,2019-06-10T07:00:00Z,PT60M,27.0,78.1,22.6,80,0,0,80,60.9,76.8,1009.6,211,2.9,63
2019-06-10T09:00:00Z,2019-06-10T08:00:00Z,PT60M,27.7,77.4,22.6,128,0,0,128,61.1,73.7,1009.8,207,3.6,50
2019-06-10T10:00:00Z,2019-06-10T09:00:00Z,PT60M,28.6,83.6,22.7,124,0,0,124,61.4,70.3,1009.8,204,4.3,36
2019-06-10T11:00:00Z,2019-06-10T10:00:00Z,PT60M,28.7,71.6,22.8,244,0,0,244,61.7,70.5,1009.6,200,4.8,25
2019-06-10T12:00:00Z,2019-06-10T11:00:00Z,PT60M,28.8,70.2,22.8,273,0,0,273,61.8,70.1,1009.1,196,5.4,17
2019-06-10T13:00:00Z,2019-06-10T12:00:00Z,PT60M,29.2,73.4,22.8,238,0,0,238,61.5,68.3,1008.5,195,6.1,20
2019-06-10T14:00:00Z,2019-06-10T13:00:00Z,PT60M,29.5,56.6,22.8,351,0,0,351,61.0,67.2,1007.8,195,6.4,30
2019-06-10T15:00:00Z,2019-06-10T14:00:00Z,PT60M,29.5,40.4,22.7,381,17,12,392,60.7,66.6,1007.4,196,6.5,43
2019-06-10T16:00:00Z,2019-06-10T15:00:00Z,PT60M,29.4,7.8,22.6,198,439,232,430,60.5,67.1,1007.2,199,6.5,56
2019-06-10T17:00:00Z,2019-06-10T16:00:00Z,PT60M,29.0,6.0,22.6,117,344,125,242,60.6,68.6,1007.3,201,6.2,70
2019-06-10T18:00:00Z,2019-06-10T17:00:00Z,PT60M,28.3,29.4,22.4,42,44,7,49,59.9,70.2,1007.8,206,5.4,84
2019-06-10T19:00:00Z,2019-06-10T18:00:00Z,PT60M,27.9,46.0,22.2,0,0,0,0,59.1,71.2,1008.4,211,4.7,98
2019-06-10T20:00:00Z,2019-06-10T19:00:00Z,PT60M,27.8,47.2,22.2,0,0,0,0,59.2,71.9,1008.8,214,4.6,111
2019-06-10T21:00:00Z,2019-06-10T20:00:00Z,PT60M,27.7,47.8,22.3,0,0,0,0,59.1,72.6,1009.2,217,4.5,124
2019-06-10T22:00:00Z,2019-06-10T21:00:00Z,PT60M,27.6,61.6,22.4,0,0,0,0,58.8,73.2,1009.5,220,4.4,136
2019-06-10T23:00:00Z,2019-06-10T22:00:00Z,PT60M,27.6,60.1,22.5,0,0,0,0,58.5,73.7,1009.7,222,4.3,145
2019-06-11T00:00:00Z,2019-06-10T23:00:00Z,PT60M,27.5,57.0,22.6,0,0,0,0,58.9,74.7,1009.6,229,3.8,150
2019-06-11T01:00:00Z,2019-06-11T00:00:00Z,PT60M,27.4,1.0,22.7,0,0,0,0,59.6,75.7,1009.2,235,3.5,148
2019-06-11T02:00:00Z,2019-06-11T01:00:00Z,PT60M,27.3,0.0,22.8,0,0,0,0,59.3,76.2,1008.7,238,3.5,141
2019-06-11T03:00:00Z,2019-06-11T02:00:00Z,PT60M,27.2,1.6,22.8,0,0,0,0,59.1,77.2,1008.5,241,3.4,130
2019-06-11T04:00:00Z,2019-06-11T03:00:00Z,PT60M,27.1,30.5,22.9,0,0,0,0,59.1,78.1,1008.5,244,3.2,118
2019-06-11T05:00:00Z,2019-06-11T04:00:00Z,PT60M,27.0,30.2,22.9,0,0,0,0,59.1,78.5,1008.7,248,3.1,104
2019-06-11T06:00:00Z,2019-06-11T05:00:00Z,PT60M,26.9,23.1,23.0,8,0,0,8,59.1,79.3,1009.1,260,3.0,91
2019-06-11T07:00:00Z,2019-06-11T06:00:00Z,PT60M,27.0,22.0,23.1,106,24,7,113,58.9,79.2,1009.4,270,3.0,77
2019-06-11T08:00:00Z,2019-06-11T07:00:00Z,PT60M,27.3,41.6,23.1,207,2,1,208,58.8,78.1,1009.6,267,3.1,63
2019-06-11T09:00:00Z,2019-06-11T08:00:00Z,PT60M,27.8,53.3,23.0,268,0,0,268,59.2,75.4,1009.8,258,3.2,50
2019-06-11T10:00:00Z,2019-06-11T09:00:00Z,PT60M,28.4,67.8,22.9,236,0,0,236,60.0,72.2,1009.9,242,3.3,36
2019-06-11T11:00:00Z,2019-06-11T10:00:00Z,PT60M,28.9,53.2,22.9,395,0,0,395,60.4,70.0,1009.8,228,3.6,25
2019-06-11T12:00:00Z,2019-06-11T11:00:00Z,PT60M,29.3,43.4,22.8,451,59,57,508,59.0,68.1,1009.6,227,4.2,17
2019-06-11T13:00:00Z,2019-06-11T12:00:00Z,PT60M,29.7,15.7,22.9,466,293,275,741,57.3,67.0,1009.2,229,4.9,20
2019-06-11T14:00:00Z,2019-06-11T13:00:00Z,PT60M,29.8,1.1,23.0,246,624,537,784,57.2,66.9,1008.6,229,5.4,30
2019-06-11T15:00:00Z,2019-06-11T14:00:00Z,PT60M,29.7,0.0,23.0,206,603,441,647,57.4,67.7,1008.2,231,5.6,43
2019-06-11T16:00:00Z,2019-06-11T15:00:00Z,PT60M,29.5,0.0,23.1,169,513,285,454,57.5,68.8,1008.0,232,5.7,56
2019-06-11T17:00:00Z,2019-06-11T16:00:00Z,PT60M,29.2,1.2,23.2,118,330,118,235,57.1,70.1,1007.8,233,5.6,70
2019-06-11T18:00:00Z,2019-06-11T17:00:00Z,PT60M,28.7,16.8,23.2,37,75,13,50,56.6,71.9,1008.0,233,5.0,84
2019-06-11T19:00:00Z,2019-06-11T18:00:00Z,PT60M,28.4,45.5,23.1,0,0,0,0,56.1,73.3,1008.3,231,4.4,98
2019-06-11T20:00:00Z,2019-06-11T19:00:00Z,PT60M,28.2,45.5,23.1,0,0,0,0,55.3,73.9,1008.6,228,4.2,111
2019-06-11T21:00:00Z,2019-06-11T20:00:00Z,PT60M,28.0,45.4,23.1,0,0,0,0,54.6,74.6,1009.0,226,4.1,124
2019-06-11T22:00:00Z,2019-06-11T21:00:00Z,PT60M,27.9,45.0,23.1,0,0,0,0,54.0,75.0,1009.3,223,4.0,136
2019-06-11T23:00:00Z,2019-06-11T22:00:00Z,PT60M,27.8,45.0,23.1,0,0,0,0,53.4,75.5,1009.4,220,4.1,145
2019-06-12T00:00:00Z,2019-06-11T23:00:00Z,PT60M,27.3,45.3,23.2,0,0,0,0,52.6,78.4,1009.2,218,3.7,150
2019-06-12T01:00:00Z,2019-06-12T00:00:00Z,PT60M,26.9,46.0,23.3,0,0,0,0,52.1,80.6,1009.0,219,3.2,148
2019-06-12T02:00:00Z,2019-06-12T01:00:00Z,PT60M,26.9,46.0,23.1,0,0,0,0,52.3,80.1,1008.8,221,3.1,141
2019-06-12T03:00:00Z,2019-06-12T02:00:00Z,PT60M,26.8,45.3,23.0,0,0,0,0,52.5,79.6,1008.6,223,3.1,130
2019-06-12T04:00:00Z,2019-06-12T03:00:00Z,PT60M,26.8,45.6,22.9,0,0,0,0,52.6,79.5,1008.7,227,3.0,118
2019-06-12T05:00:00Z,2019-06-12T04:00:00Z,PT60M,26.7,45.9,23.0,0,0,0,0,52.6,79.9,1009.2,234,3.1,105
2019-06-12T06:00:00Z,2019-06-12T05:00:00Z,PT60M,26.7,45.2,23.0,5,0,0,5,52.6,80.4,1009.6,241,3.2,91
2019-06-12T07:00:00Z,2019-06-12T06:00:00Z,PT60M,26.9,60.2,23.0,56,0,0,56,52.9,79.0,1010.0,243,3.3,77
2019-06-12T08:00:00Z,2019-06-12T07:00:00Z,PT60M,27.5,39.8,22.9,204,0,0,204,53.5,76.2,1010.3,241,3.5,63
2019-06-12T09:00:00Z,2019-06-12T08:00:00Z,PT60M,28.0,52.8,22.9,261,0,0,261,54.2,73.7,1010.6,240,3.6,50
2019-06-12T10:00:00Z,2019-06-12T09:00:00Z,PT60M,28.2,52.2,22.9,348,0,0,348,54.7,73.0,1011.0,234,4.1,37
2019-06-12T11:00:00Z,2019-06-12T10:00:00Z,PT60M,28.1,51.4,23.0,412,0,0,412,55.1,74.0,1011.6,227,4.9,25
2019-06-12T12:00:00Z,2019-06-12T11:00:00Z,PT60M,27.9,44.3,23.1,498,1,1,499,55.4,75.1,1012.1,222,5.8,17
2019-06-12T13:00:00Z,2019-06-12T12:00:00Z,PT60M,27.8,28.9,23.1,561,60,57,618,56.0,75.8,1012.1,221,6.4,20
2019-06-12T14:00:00Z,2019-06-12T13:00:00Z,PT60M,27.7,34.0,23.1,514,4,3,517,56.8,76.1,1011.5,223,6.9,30
2019-06-12T15:00:00Z,2019-06-12T14:00:00Z,PT60M,27.6,37.5,23.1,390,9,5,396,57.6,76.4,1010.9,225,7.3,43
2019-06-12T16:00:00Z,2019-06-12T15:00:00Z,PT60M,27.5,8.2,23.1,244,295,162,406,58.1,77.1,1010.7,226,7.2,56
2019-06-12T17:00:00Z,2019-06-12T16:00:00Z,PT60M,27.3,16.2,23.1,156,105,42,198,58.5,78.0,1010.9,227,6.4,70
2019-06-12T18:00:00Z,2019-06-12T17:00:00Z,PT60M,27.0,18.9,23.1,39,0,0,39,58.8,79.0,1011.0,228,5.7,84
2019-06-12T19:00:00Z,2019-06-12T18:00:00Z,PT60M,26.9,44.4,23.0,0,0,0,0,59.5,79.6,1011.5,230,5.1,98
2019-06-12T20:00:00Z,2019-06-12T19:00:00Z,PT60M,26.7,45.6,23.0,0,0,0,0,60.6,79.9,1012.2,232,4.8,111
2019-06-12T21:00:00Z,2019-06-12T20:00:00Z,PT60M,26.6,38.2,22.9,0,0,0,0,61.6,80.3,1013.0,235,4.4,124
2019-06-12T22:00:00Z,2019-06-12T21:00:00Z,PT60M,26.4,31.2,22.9,0,0,0,0,62.1,80.9,1013.3,240,4.2,135
2019-06-12T23:00:00Z,2019-06-12T22:00:00Z,PT60M,26.3,31.0,22.9,0,0,0,0,62.0,81.7,1013.1,247,4.3,145
2019-06-13T00:00:00Z,2019-06-12T23:00:00Z,PT60M,26.4,31.7,22.6,0,0,0,0,62.0,79.9,1012.8,253,4.3,150
2019-06-13T01:00:00Z,2019-06-13T00:00:00Z,PT60M,26.4,44.8,22.4,0,0,0,0,61.5,78.8,1012.3,253,4.5,148
2019-06-13T02:00:00Z,2019-06-13T01:00:00Z,PT60M,26.2,45.0,22.4,0,0,0,0,60.5,79.7,1011.9,252,4.7,141
2019-06-13T03:00:00Z,2019-06-13T02:00:00Z,PT60M,26.3,45.0,22.5,0,0,0,0,59.3,79.5,1011.9,254,4.4,130
2019-06-13T04:00:00Z,2019-06-13T03:00:00Z,PT60M,26.3,45.8,22.5,0,0,0,0,58.3,79.3,1012.1,255,4.3,118
2019-06-13T05:00:00Z,2019-06-13T04:00:00Z,PT60M,26.3,46.1,22.5,0,0,0,0,57.9,79.8,1012.6,260,4.3,105
2019-06-13T06:00:00Z,2019-06-13T05:00:00Z,PT60M,26.2,37.8,22.7,7,2,0,7,57.8,80.9,1013.0,265,4.4,91
2019-06-13T07:00:00Z,2019-06-13T06:00:00Z,PT60M,26.4,5.0,22.7,84,177,46,130,57.9,80.2,1013.3,264,4.6,77
2019-06-13T08:00:00Z,2019-06-13T07:00:00Z,PT60M,27.0,0.3,22.7,137,470,212,349,58.2,77.0,1013.5,259,4.8,63
2019-06-13T09:00:00Z,2019-06-13T08:00:00Z,PT60M,27.8,8.1,22.6,264,388,244,508,58.7,73.2,1013.7,255,4.9,50
2019-06-13T10:00:00Z,2019-06-13T09:00:00Z,PT60M,28.1,32.4,22.6,461,21,15,476,59.3,72.0,1013.9,253,4.9,37
2019-06-13T11:00:00Z,2019-06-13T10:00:00Z,PT60M,28.2,12.8,22.6,449,290,266,715,59.5,71.6,1013.8,250,5.0,25
2019-06-13T12:00:00Z,2019-06-13T11:00:00Z,PT60M,28.9,2.2,22.4,317,560,534,851,58.2,68.1,1012.8,245,5.3,18
2019-06-13T13:00:00Z,2019-06-13T12:00:00Z,PT60M,29.2,22.4,22.5,438,232,216,654,57.0,67.2,1011.6,236,5.7,20
2019-06-13T14:00:00Z,2019-06-13T13:00:00Z,PT60M,28.8,3.9,22.6,348,445,381,729,57.3,69.5,1010.7,230,6.5,30
2019-06-13T15:00:00Z,2019-06-13T14:00:00Z,PT60M,28.4,18.9,22.8,401,135,105,505,58.3,71.6,1010.3,228,7.0,43
2019-06-13T16:00:00Z,2019-06-13T15:00:00Z,PT60M,28.1,21.4,22.9,224,196,99,323,59.4,73.7,1010.5,227,7.1,56
2019-06-13T17:00:00Z,2019-06-13T16:00:00Z,PT60M,27.7,0.0,22.9,131,246,87,218,59.9,75.5,1010.8,227,6.9,70
2019-06-13T18:00:00Z,2019-06-13T17:00:00Z,PT60M,27.3,20.1,23.0,38,45,8,47,60.4,77.5,1011.0,228,5.7,84
2019-06-13T19:00:00Z,2019-06-13T18:00:00Z,PT60M,27.1,41.4,23.1,0,0,0,0,61.1,78.8,1011.5,228,4.7,98
2019-06-13T20:00:00Z,2019-06-13T19:00:00Z,PT60M,26.9,46.7,23.1,0,0,0,0,61.5,79.5,1012.2,225,4.6,111
2019-06-13T21:00:00Z,2019-06-13T20:00:00Z,PT60M,26.8,49.8,23.0,0,0,0,0,61.8,79.9,1012.9,223,4.7,124
2019-06-13T22:00:00Z,2019-06-13T21:00:00Z,PT60M,26.7,61.0,23.0,0,0,0,0,61.6,79.9,1013.4,226,5.0,135
2019-06-13T23:00:00Z,2019-06-13T22:00:00Z,PT60M,26.7,61.0,22.9,0,0,0,0,60.7,79.9,1013.5,231,5.2,145
2019-06-14T00:00:00Z,2019-06-13T23:00:00Z,PT60M,26.5,59.5,23.0,0,0,0,0,61.4,80.9,1012.7,240,4.7,150
2019-06-14T01:00:00Z,2019-06-14T00:00:00Z,PT60M,26.4,30.9,23.1,0,0,0,0,62.4,81.8,1011.9,247,4.7,148
2019-06-14T02:00:00Z,2019-06-14T01:00:00Z,PT60M,26.4,34.5,23.0,0,0,0,0,62.5,81.6,1011.8,246,4.5,141
2019-06-14T03:00:00Z,2019-06-14T02:00:00Z,PT60M,26.4,41.7,22.9,0,0,0,0,62.1,81.3,1011.9,247,3.9,130
2019-06-14T04:00:00Z,2019-06-14T03:00:00Z,PT60M,26.3,45.6,22.8,0,0,0,0,60.4,81.0,1012.0,244,3.6,118
2019-06-14T05:00:00Z,2019-06-14T04:00:00Z,PT60M,26.2,35.9,22.8,0,0,0,0,59.0,81.6,1012.5,234,3.3,105
2019-06-14T06:00:00Z,2019-06-14T05:00:00Z,PT60M,26.2,54.0,23.0,5,0,0,5,58.4,82.6,1013.0,227,3.1,91
2019-06-14T07:00:00Z,2019-06-14T06:00:00Z,PT60M,26.2,25.7,23.0,96,11,4,99,58.7,82.5,1013.3,232,3.1,77
2019-06-14T08:00:00Z,2019-06-14T07:00:00Z,PT60M,26.7,12.3,22.9,210,189,87,297,59.1,79.7,1013.6,237,3.2,64
2019-06-14T09:00:00Z,2019-06-14T08:00:00Z,PT60M,27.4,52.8,22.9,249,4,2,251,58.3,76.6,1013.9,232,4.3,50
2019-06-14T10:00:00Z,2019-06-14T09:00:00Z,PT60M,27.9,74.4,23.0,182,0,0,182,57.3,74.7,1014.0,226,5.6,37
2019-06-14T11:00:00Z,2019-06-14T10:00:00Z,PT60M,28.2,97.5,23.1,28,0,0,28,57.4,73.7,1013.6,221,6.4,25
2019-06-14T12:00:00Z,2019-06-14T11:00:00Z,PT60M,28.0,95.9,23.1,37,0,0,37,58.7,74.7,1012.8,215,6.6,18
2019-06-14T13:00:00Z,2019-06-14T12:00:00Z,PT60M,27.6,89.7,23.2,88,0,0,88,60.0,76.9,1011.8,207,6.4,20
2019-06-14T14:00:00Z,2019-06-14T13:00:00Z,PT60M,27.3,44.6,23.2,420,10,8,428,60.2,78.0,1011.2,201,6.1,30
2019-06-14T15:00:00Z,2019-06-14T14:00:00Z,PT60M,27.5,20.7,23.2,411,130,96,506,60.0,77.1,1010.9,197,5.7,43
2019-06-14T16:00:00Z,2019-06-14T15:00:00Z,PT60M,27.7,43.4,23.2,253,2,1,254,60.0,76.8,1010.9,197,5.2,56
2019-06-14T17:00:00Z,2019-06-14T16:00:00Z,PT60M,27.4,19.2,23.3,171,47,13,184,59.9,78.5,1011.1,199,4.7,70
2019-06-14T18:00:00Z,2019-06-14T17:00:00Z,PT60M,27.0,35.0,23.6,40,14,3,43,61.1,81.5,1011.4,202,4.1,84
